"","id","gene","flag","first_pos","second_pos","length","quality","essentiel","init"
"4525","ECK2297-JW2300","folX",99,2414807,2415146,339,"50M","False","f"
"4527","ECK2298-JW2301","yfcH",99,2415190,2416060,870,"50M","False","f"
"4529","ECK2299-JW2302","yfcI",99,2416149,2417016,867,"50M","False","r"
"4531","ECK2300-JW2303","hisP",99,2417236,2417986,750,"50M","False","r"
"4533","ECK2301-JW2304","hisM",99,2418017,2418710,693,"50M","False","r"
"4535","ECK2302-JW2305","hisQ",99,2418730,2419393,663,"50M","False","r"
"4537","ECK2303-JW2306","hisJ",99,2419506,2420265,759,"50M","False","r"
"4539","ECK2304-JW2307","argT",99,2420509,2421268,759,"50M","False","r"
"4541","ECK2305-JW2308","ubiX",99,2421557,2422103,546,"50M","False","r"
"4543","ECK2306-JW2309","purF",99,2422221,2423715,1494,"50M","False","r"
"4545","ECK2307-JW2310","cvpA",99,2423775,2424240,465,"50M","False","r"
"4547","ECK2308-JW5378","dedD",99,2424522,2425134,612,"50M","False","r"
"4549","ECK2309-JW2312","folC",99,2425174,2426419,1245,"50M","False","r"
"4551","ECK2310-JW2313","accD",99,2426512,2427403,891,"50M","False","r"
"4553","none-JW5379","none",99,2427413,2427500,87,"50M","False","r"
"4555","ECK2311-JW2314","dedA",99,2427582,2428218,636,"50M","False","r"
"4557","ECK2312-JW2315","truA",99,2428324,2429113,789,"50M","False","r"
"4559","ECK2313-JW2316","usg",99,2429136,2430126,990,"50M","False","r"
"4561","ECK2314-JW2317","pdxB",99,2430215,2431328,1113,"50M","False","r"
"4563","ECK2315-JW2318","flk",99,2431432,2432404,972,"50M","False","f"
"4565","ECK2316-JW2319","yfcJ",99,2432442,2433597,1155,"50M","False","r"
"4567","ECK2317-JW2320","fabB",99,2433885,2435082,1197,"50M","False","r"
"4569","ECK2318-JW5380","trmC",99,2435186,2437229,2043,"50M","False","f"
"4571","ECK2319-JW2322","yfcL",99,2437391,2437646,255,"50M","False","r"
"4573","ECK2320-JW5381","yfcM",99,2437703,2438414,711,"50M","False","r"
"4575","ECK2321-JW2324","yfcA",99,2438251,2439037,786,"50M","False","r"
"4577","ECK2322-JW2325","mepA",99,2439060,2439861,801,"50M","False","r"
"4579","ECK2323-JW2326","aroC",99,2439888,2440950,1062,"50M","False","r"
"4581","ECK2324-JW5841","prmB",99,2441008,2442250,1242,"50M","False","r"
"4583","ECK2325-JW2328","yfcN",99,2442088,2442616,528,"50M","False","f"
"4585","ECK2326-JW2329","yfcO",99,2442728,2443526,798,"50M","False","r"
"4587","ECK2327-JW2330","yfcP",99,2443551,2444067,516,"50M","False","r"
"4589","ECK2328-JW2331","yfcQ",99,2444087,2444552,465,"50M","False","r"
"4591","ECK2329-JW2332","yfcR",99,2444572,2445061,489,"50M","False","r"
"4593","ECK2330-JW2333","yfcS",99,2445084,2445813,729,"50M","False","r"
"4595","ECK2331-JW2334","yfcT",99,2445856,2446729,873,"50M","False","r"
"4597","ECK2332-JW2335","yfcU",99,2446765,2448478,1713,"50M","False","r"
"4599","ECK2333-JW2336","yfcV",99,2448583,2449123,540,"50M","False","r"
"4601","ECK2334-JW2337","sixA",99,2449827,2450289,462,"50M","False","r"
"4603","ECK2335-JW2338","yfcX",99,2450515,2452636,2121,"50M","False","r"
"4605","ECK2336-JW2339","yfcY",99,2452659,2453946,1287,"50M","False","r"
"4607","ECK2337-JW2340","yfcZ",99,2454150,2454411,261,"50M","False","r"
"4609","ECK2338-JW2341","fadL",99,2454782,2456105,1323,"50M","False","f"
"4611","ECK2339-JW2342","yfdF",99,2456494,2457529,1035,"50M","False","f"
"4613","ECK2340-JW2343","vacJ",99,2457752,2458484,732,"50M","False","r"
"4615","ECK2341-JW2344","yfdC",99,2458783,2459692,909,"50M","False","f"
"4617","ECK2343-JW2345","intS",99,2460027,2461161,1134,"50M","False","f"
"4619","ECK2344-JW2346","yfdG",99,2461337,2461676,339,"50M","False","f"
"4621","ECK2345-JW2347","yfdH",99,2461696,2462593,897,"50M","False","f"
"4624","ECK2346-JW5382","yfdI",163,2462574,2462785,211,"50M","False","f"
"4625","ECK2347-JW5383","tfaS",99,2464285,2464564,279,"50M","False","f"
"4627","ECK2348-JW2350","yfdK",99,2464577,2464994,417,"50M","False","r"
"4629","ECK2349-JW5384","yfdL",99,2465044,2465713,669,"50M","False","r"
"4631","ECK2350-JW2352","yfdM",99,2465612,2465864,252,"50M","False","r"
"4633","ECK2351-JW5385","yfdN",99,2465887,2466358,471,"50M","False","r"
"4635","none-JW2353","none",99,2465913,2466075,162,"50M","False","f"
"4637","ECK2352-JW2355","yfdO",99,2466378,2466723,345,"50M","False","r"
"4639","ECK2353-JW2356","yfdP",99,2467002,2467425,423,"50M","False","f"
"4641","ECK2354-JW2357","yfdQ",99,2467514,2468315,801,"50M","False","f"
"4643","ECK2355-JW2358","yfdR",99,2468466,2468979,513,"50M","False","f"
"4645","ECK2356-JW2359","yfdS",99,2468993,2469332,339,"50M","False","f"
"4647","ECK2358-JW5386","ypdJ",99,2469355,2469637,282,"50M","False","f"
"4649","ECK2359-JW5387","torI",99,2469792,2469969,177,"50M","False","f"
"4651","ECK2360-JW2361","dsdC",99,2470194,2471106,912,"50M","False","r"
"4653","ECK2361-JW2362","dsdX",99,2471329,2472643,1314,"50M","False","f"
"4655","ECK2362-JW2363","dsdA",99,2472684,2473989,1305,"50M","False","f"
"4657","ECK2363-JW2364","emrY",99,2474138,2475653,1515,"50M","False","r"
"4659","ECK2364-JW2365","emrK",99,2475676,2476816,1140,"50M","False","r"
"4661","ECK2365-JW2366","evgA",99,2477237,2477828,591,"50M","False","f"
"4663","ECK2366-JW2367","evgS",97,2477856,2481426,3570,"50M","False","f"
"4665","ECK2367-JW2368","yfdE",99,2481523,2482645,1122,"50M","False","r"
"4667","ECK2368-JW2369","yfdV",99,2482742,2483663,921,"50M","False","r"
"4669","ECK2369-JW2370","oxc",99,2483756,2485427,1671,"50M","False","r"
"4671","ECK2370-JW2371","frc",99,2485504,2486731,1227,"50M","False","r"
"4673","ECK2371-JW2372","yfdX",99,2487267,2487879,612,"50M","False","r"
"4675","ECK2372-JW2373","ypdI",99,2488180,2488432,252,"50M","False","f"
"4677","ECK2373-JW2374","yfdY",99,2488550,2488769,219,"50M","False","r"
"4679","ECK2374-JW2375","ddg",99,2489127,2490024,897,"50M","False","f"
"4681","ECK2375-JW2376","yfdZ",99,2490557,2491772,1215,"50M","False","r"
"4683","ECK2376-JW5388","ypdA",99,2492171,2493827,1656,"50M","False","f"
"4685","ECK2377-JW2378","ypdB",99,2493865,2494576,711,"50M","False","f"
"4687","ECK2378-JW2379","ypdC",99,2494612,2495446,834,"50M","False","f"
"4689","ECK2379-JW2380","ypdD",99,2495490,2497962,2472,"50M","False","r"
"4691","ECK2380-JW2381","ypdE",99,2498010,2499024,1014,"50M","False","r"
"4693","ECK2381-JW2382","ypdF",99,2499047,2500109,1062,"50M","False","r"
"4695","ECK2382-JW2383","ypdG",99,2500147,2501371,1224,"50M","False","r"
"4697","ECK2383-JW5389","ypdH",99,2501416,2501770,354,"50M","False","r"
"4699","ECK2384-JW2385","glk",99,2501961,2502903,942,"50M","False","r"
"4701","ECK2385-JW2386","yfeO",99,2503112,2504345,1233,"50M","False","f"
"4703","ECK2386-JW2387","ypeC",99,2504483,2504786,303,"50M","False","f"
"4705","ECK2387-JW2388","mntH",99,2504968,2506183,1215,"50M","False","r"
"4707","ECK2388-JW2389","nupC",99,2506524,2507703,1179,"50M","False","f"
"4709","ECK2389-JW5391","yfeA",99,2509143,2511369,2226,"50M","False","r"
"4711","ECK2392-JW2393","yfeC",99,2511949,2512270,321,"50M","False","f"
"4713","ECK2393-JW2394","yfeD",99,2512295,2512664,369,"50M","False","f"
"4715","ECK2394-JW2395","gltX",99,2512757,2514149,1392,"50M","False","r"
"4717","ECK2399-JW2396","xapR",99,2514973,2515834,861,"50M","False","r"
"4719","none-JW5392","none",99,2515898,2516033,135,"50M","False","r"
"4721","ECK2400-JW2397","xapB",99,2516109,2517342,1233,"50M","False","r"
"4723","ECK2401-JW2398","xapA",99,2517425,2518235,810,"50M","False","r"
"4725","ECK2402-JW2399","yfeN",99,2518489,2519230,741,"50M","False","f"
"4727","ECK2403-JW2400","yfeR",99,2519310,2520213,903,"50M","False","r"
"4729","ECK2404-JW5876","yfeH",99,2520308,2521332,1024,"50M","False","f"
"4731","ECK2405-JW5877","ypeB",99,2521392,2521516,124,"45M1D5M","False","r"
"4733","ECK2406-JW2403","ligA",99,2521541,2523533,1992,"50M","False","r"
"4735","ECK2407-JW2404","zipA",99,2523627,2524590,963,"50M","False","r"
"4737","ECK2408-JW2406","cysZ",99,2524825,2525563,738,"50M","False","f"
"4739","ECK2409-JW2407","cysK",99,2525771,2526719,948,"50M","False","f"
"4741","ECK2410-JW2408","ptsH",99,2527126,2527360,234,"50M","False","f"
"4743","ECK2411-JW2409","ptsI",99,2527428,2529132,1704,"50M","False","f"
"4745","ECK2412-JW2410","crr",99,2529196,2529682,486,"50M","False","f"
"4747","ECK2413-JW2411","pdxK",99,2529766,2530594,828,"50M","False","r"
"4749","ECK2414-JW2412","yfeK",99,2530704,2531055,351,"50M","False","f"
"4751","ECK2415-JW2413","yfeS",99,2531111,2531822,711,"50M","False","f"
"4753","ECK2416-JW2414","cysM",99,2532052,2532940,888,"50M","False","r"
"4755","ECK2417-JW2415","cysA",99,2533097,2534171,1074,"50M","False","r"
"4757","ECK2418-JW2416","cysW",99,2534184,2535036,852,"50M","False","r"
"4759","ECK2419-JW2417","cysU",99,2535059,2535869,810,"50M","False","r"
"4761","ECK2420-JW2418","cysP",99,2535892,2536885,993,"50M","False","r"
"4763","ECK2421-JW5394","ucpA",99,2537212,2537980,768,"50M","False","r"
"4765","ECK2422-JW2420","yfeT",99,2538132,2538966,834,"50M","False","r"
"4767","ECK2423-JW2421","yfeU",99,2539135,2540008,873,"50M","False","f"
"4769","ECK2424-JW2422","murP",99,2540035,2541436,1401,"50M","False","f"
"4771","ECK2425-JW5395","yfeW",99,2541377,2542745,1368,"50M","False","f"
"4773","ECK2426-JW2424","yfeX",99,2543026,2543902,876,"50M","False","r"
"4775","ECK2427-JW2425","yfeY",99,2544021,2544573,552,"50M","False","r"
"4777","ECK2428-JW2426","yfeZ",99,2544657,2545083,426,"50M","False","r"
"4779","ECK2429-JW2427","ypeA",99,2545093,2545495,402,"50M","False","r"
"4781","ECK2430-JW2428","amiA",99,2545714,2546560,846,"50M","False","f"
"4783","ECK2431-JW2429","hemF",99,2546587,2547463,876,"50M","False","f"
"4785","ECK2432-JW2430","yfeG",99,2547510,2548539,1029,"50M","False","r"
"4787","ECK2433-JW2431","yffI",99,2548608,2549085,477,"50M","False","r"
"4789","ECK2434-JW2432","eutL",99,2549121,2549757,636,"50M","False","r"
"4791","ECK2435-JW2433","eutC",99,2549790,2550654,864,"50M","False","r"
"4793","ECK2436-JW2434","eutB",99,2550698,2552036,1338,"50M","False","r"
"4795","ECK2446-JW2435","eutA",99,2558890,2560241,1351,"29S21M","False","r"
"4797","ECK2447-JW2436","eutH",99,2560261,2561464,1203,"50M","False","r"
"4799","ECK2448-JW2437","eutG",99,2561704,2562868,1164,"50M","False","r"
"4801","ECK2449-JW2438","eutJ",99,2562881,2563694,813,"50M","False","r"
"4803","ECK2450-JW2439","eutE",99,2563728,2565108,1380,"50M","False","r"
"4805","ECK2451-JW2440","cchB",99,2565143,2565407,264,"50M","False","r"
"4807","ECK2452-JW2441","cchA",99,2565537,2565807,270,"50M","False","r"
"4809","ECK2453-JW2442","eutI",99,2565869,2566862,993,"50M","False","r"
"4811","ECK2454-JW2443","eutT",99,2566882,2567662,780,"50M","False","r"
"4813","ECK2455-JW2444","eutQ",99,2567682,2568360,678,"50M","False","r"
"4815","ECK2456-JW2445","eutP",99,2568358,2568814,456,"50M","False","r"
"4817","ECK2457-JW2446","ypfE",99,2568850,2569162,312,"50M","False","r"
"4819","ECK2458-JW2447","maeB",99,2569478,2571734,2256,"50M","False","r"
"4821","ECK2459-JW2448","talA",99,2572028,2572955,927,"50M","False","f"
"4823","ECK2460-JW2449","tktB",99,2572998,2574978,1980,"50M","False","f"
"4825","ECK2461-JW2450","ypfG",99,2575114,2576134,1020,"50M","False","r"
"4827","ECK2462-JW2451","yffH",99,2576283,2576835,552,"50M","False","r"
"4829","ECK2463-JW2452","aegA",99,2576926,2578882,1956,"50M","False","r"
"4831","ECK2464-JW2453","narQ",99,2579093,2580770,1677,"50M","False","f"
"4833","ECK2465-JW2454","acrD",99,2580957,2584047,3090,"50M","False","f"
"4835","ECK2466-JW2455","yffB",99,2584609,2584942,333,"50M","False","f"
"4837","ECK2467-JW2456","dapE",99,2584969,2586073,1104,"50M","False","f"
"4839","ECK2468-JW2457","ypfN",99,2586124,2586301,177,"50M","False","f"
"4841","ECK2469-JW5396","ypfH",99,2586452,2587151,699,"50M","False","r"
"4843","ECK2470-JW2459","ypfI",99,2587224,2589216,1992,"50M","False","r"
"4845","ECK2471-JW2460","ypfJ",99,2589254,2590094,840,"50M","False","r"
"4847","ECK2472-JW2461","purC",99,2590285,2590975,690,"50M","False","r"
"4849","ECK2473-JW2462","nlpB",99,2591211,2592222,1011,"50M","False","r"
"4851","ECK2474-JW2463","dapA",99,2592262,2593117,855,"50M","False","r"
"4853","ECK2475-JW2464","gcvR",99,2593268,2593817,549,"50M","False","f"
"4855","ECK2476-JW2465","bcp",99,2593840,2594287,447,"50M","False","f"
"4857","ECK2477-JW2466","hyfA",99,2594563,2595157,594,"50M","False","f"
"4859","ECK2478-JW2467","hyfB",99,2595180,2597175,1995,"50M","False","f"
"4861","ECK2479-JW2468","hyfC",99,2597209,2598133,924,"50M","False","f"
"4863","ECK2480-JW2469","hyfD",99,2598173,2599589,1416,"50M","False","f"
"4865","ECK2481-JW2470","hyfE",99,2599624,2600251,627,"50M","False","f"
"4867","ECK2482-JW2471","hyfF",99,2600279,2601836,1557,"50M","False","f"
"4869","ECK2483-JW2472","hyfG",99,2601849,2603493,1644,"50M","False","f"
"4871","ECK2484-JW2473","hyfH",99,2603526,2604048,522,"50M","False","f"
"4873","ECK2485-JW5805","hyfI",99,2604068,2604800,732,"50M","False","f"
"4875","ECK2486-JW2475","hyfJ",99,2604820,2605209,389,"37M1I12M","False","f"
"4877","ECK2487-JW2476","hyfR",99,2605262,2607251,1989,"50M","False","f"
"4879","ECK2488-JW2477","focB",99,2607296,2608121,825,"50M","False","f"
"4881","ECK2489-JW2478","yfgO",99,2608200,2609238,1038,"50M","False","r"
"4883","ECK2490-JW2479","yfgC",99,2609456,2610896,1440,"50M","False","f"
"4885","ECK2491-JW2480","yfgD",99,2610940,2611276,336,"50M","False","f"
"4887","ECK2492-JW5397","hda",99,2611455,2612178,723,"50M","False","r"
"4889","ECK2493-JW2482","uraA",99,2612251,2613517,1266,"50M","False","r"
"4891","ECK2494-JW2483","upp",99,2613626,2614229,603,"50M","False","r"
"4893","ECK2495-JW2484","purM",99,2614559,2615573,1014,"50M","False","f"
"4895","ECK2496-JW2485","purN",99,2615596,2616211,615,"50M","False","f"
"4897","ECK2497-JW2486","ppk",99,2616406,2618449,2043,"50M","False","f"
"4899","ECK2498-JW2487","ppx",99,2618477,2619995,1518,"50M","False","f"
"4901","ECK2499-JW2488","yfgF",99,2620075,2622295,2220,"50M","False","r"
"4903","none-JW5398","none",99,2622500,2622629,129,"50M","False","r"
"4905","ECK2500-JW5399","yfgG",99,2622652,2622820,168,"50M","False","f"
"4907","ECK2501-JW5400","yfgH",99,2623157,2623649,492,"50M","False","f"
"4909","ECK2502-JW2490","yfgI",99,2623688,2624204,516,"50M","False","f"
"4911","ECK2503-JW2491","guaA",99,2624338,2625892,1554,"50M","False","r"
"4913","ECK2504-JW5401","guaB",99,2625984,2627427,1443,"50M","False","r"
"4915","ECK2505-JW2493","xseA",99,2627594,2628941,1347,"50M","False","f"
"4917","ECK2506-JW5402","yfgJ",99,2628979,2629207,228,"50M","False","r"
"4919","ECK2507-JW5403","der",99,2629264,2630713,1449,"50M","False","r"
"4921","ECK2508-JW2496","yfgL",99,2630854,2632009,1155,"50M","False","r"
"4923","ECK2509-JW2497","yfgM",99,2632043,2632640,597,"50M","False","r"
"4925","ECK2510-JW2498","hisS",99,2632681,2633932,1251,"50M","False","r"
"4927","ECK2511-JW2499","ispG",99,2634066,2635161,1095,"50M","False","r"
"4929","ECK2512-JW2500","yfgA",99,2635211,2636201,990,"50M","False","r"
"4931","ECK2513-JW2501","yfgB",99,2636509,2637640,1131,"50M","False","r"
"4933","ECK2514-JW2502","ndk",99,2637813,2638221,408,"50M","False","r"
"4935","ECK2515-JW2503","pbpC",99,2638393,2640682,2289,"50M","False","r"
"4937","ECK2516-JW2504","yfhM",97,2640706,2645644,4938,"50M","False","r"
"4939","ECK2517-JW2505","sseA",99,2645856,2646678,822,"50M","False","f"
"4941","ECK2519-JW5404","sseB",99,2647537,2648155,618,"50M","False","r"
"4943","ECK2520-JW2507","pepB",99,2648455,2649715,1260,"50M","False","r"
"4945","ECK2521-JW2508","yfhJ",99,2649916,2650093,177,"50M","False","r"
"4947","ECK2522-JW2509","fdx",99,2650128,2650440,312,"50M","False","r"
"4949","ECK2523-JW2510","hscA",99,2650465,2652292,1827,"50M","False","r"
"4951","ECK2524-JW2511","hscB",99,2652332,2652824,492,"50M","False","r"
"4953","ECK2525-JW2512","iscA",99,2652943,2653243,300,"50M","False","r"
"4955","ECK2526-JW2513","iscU",99,2653283,2653646,363,"50M","False","r"
"4957","ECK2527-JW2514","iscS",99,2653697,2654888,1191,"50M","False","r"
"4959","ECK2528-JW2515","iscR",99,2655023,2655488,465,"50M","False","r"
"4961","ECK2529-JW2516","yfhQ",99,2655963,2656680,717,"50M","False","r"
"4963","ECK2530-JW2517","suhB",99,2656804,2657584,780,"50M","False","f"
"4965","ECK2531-JW2518","yfhR",99,2657725,2658583,858,"50M","False","f"
"4967","ECK2532-JW5878","csiE",99,2658797,2660164,1367,"50M","False","f"
"4969","ECK2533-JW2520","hcaT",99,2660087,2661203,1116,"50M","False","r"
"4971","ECK2534-JW2521","hcaR",99,2661386,2662253,867,"50M","False","r"
"4973","ECK2535-JW2522","hcaE",99,2662394,2663732,1338,"50M","False","f"
"4975","ECK2536-JW2523","hcaF",99,2663752,2664247,495,"50M","False","f"
"4977","ECK2537-JW2524","hcaC",99,2664270,2664567,297,"50M","False","f"
"4979","ECK2538-JW2525","hcaB",99,2664587,2665376,789,"50M","False","f"
"4981","ECK2539-JW2526","hcaD",99,2665409,2666588,1179,"50M","False","f"
"4983","ECK2540-JW2527","yphA",99,2666636,2667107,471,"50M","False","f"
"4985","ECK2541-JW2528","yphB",99,2667196,2668045,849,"50M","False","r"
"4987","ECK2542-JW5842","yphC",99,2668080,2669151,1071,"50M","False","r"
"4989","ECK2543-JW2530","yphD",99,2669207,2670182,975,"50M","False","r"
"4991","ECK2544-JW2531","yphE",99,2670230,2671718,1488,"50M","False","r"
"4993","ECK2545-JW2532","yphF",99,2671764,2672724,960,"50M","False","r"
"4995","ECK2546-JW5405","yphG",99,2672844,2676195,3351,"50M","False","r"
"4997","ECK2547-JW5406","yphH",99,2676219,2677395,1176,"50M","False","f"
"4999","ECK2548-JW2535","glyA",99,2677634,2678864,1230,"50M","False","r"
"5001","ECK2549-JW2536","hmp",99,2679197,2680364,1167,"50M","False","f"
"5003","ECK2550-JW2537","glnB",99,2680450,2680765,315,"50M","False","r"
"5005","ECK2551-JW2538","yfhA",99,2680849,2682160,1311,"50M","False","r"
"5007","ECK2552-JW2539","yfhG",99,2682173,2682863,690,"50M","False","r"
"5009","ECK2553-JW5407","yfhK",99,2683051,2684410,1359,"50M","False","r"
"5011","ECK2555-JW2541","purL",97,2685036,2688900,3864,"50M","False","r"
"5013","ECK2556-JW2542","yfhD",99,2689301,2690696,1395,"50M","False","f"
"5015","ECK2557-JW2543","tadA",99,2690734,2691247,513,"50M","False","r"
"5017","ECK2558-JW5408","yfhB",99,2691295,2691844,549,"50M","False","r"
"5019","ECK2559-JW2545","yfhH",99,2692121,2692946,825,"50M","False","f"
"5021","ECK2560-JW2546","yfhL",99,2693025,2693262,237,"50M","False","f"
"5023","ECK2561-JW2547","acpS",99,2693998,2694355,357,"50M","False","r"
"5025","ECK2562-JW2548","pdxJ",99,2694378,2695086,708,"50M","False","r"
"5027","ECK2563-JW2549","recO",99,2695121,2695826,705,"50M","False","r"
"5029","ECK2564-JW2550","era",99,2695861,2696743,882,"50M","False","r"
"5031","ECK2565-JW2551","rnc",99,2696763,2697420,657,"50M","False","r"
"5033","ECK2566-JW2552","lepB",99,2697715,2698666,951,"50M","False","r"
"5035","ECK2567-JW2553","lepA",99,2698705,2700481,1776,"50M","False","r"
"5037","ECK2568-JW2554","rseC",99,2700702,2701158,456,"50M","False","r"
"5039","ECK2569-JW2555","rseB",99,2701178,2702111,933,"50M","False","r"
"5041","ECK2570-JW2556","rseA",99,2702137,2702761,624,"50M","False","r"
"5043","ECK2571-JW2557","rpoE",99,2702817,2703369,552,"50M","False","r"
"5045","ECK2572-JW2558","nadB",99,2703782,2705381,1599,"50M","False","f"
"5047","ECK2573-JW2559","yfiC",99,2705407,2706121,714,"50M","False","r"
"5049","ECK2574-JW2560","srmB",99,2706258,2707569,1311,"50M","False","f"
"5051","ECK2575-JW2561","yfiE",99,2707819,2708677,858,"50M","False","r"
"5053","ECK2576-JW2562","yfiK",99,2708785,2709349,564,"50M","False","f"
"5055","ECK2577-JW2563","yfiD",99,2709446,2709806,360,"50M","False","r"
"5057","ECK2578-JW2564","ung",99,2710116,2710782,666,"50M","False","f"
"5059","ECK2579-JW2565","yfiF",99,2710871,2711885,1014,"50M","False","r"
"5061","ECK2580-JW2566","trxC",99,2712097,2712493,396,"50M","False","f"
"5063","ECK2581-JW5409","yfiP",99,2712561,2713260,699,"50M","False","f"
"5065","ECK2582-JW2568","yfiQ",99,2713315,2715952,2637,"50M","False","f"
"5067","ECK2583-JW2569","pssA",99,2716089,2717421,1332,"50M","False","f"
"5069","ECK2584-JW2570","yfiM",99,2717541,2717790,249,"50M","False","f"
"5071","ECK2585-JW2571","kgtP",99,2717828,2719103,1275,"50M","False","r"
"5073","none-JW5410","none",99,2719108,2719192,84,"50M","False","r"
"5075","none-JW5411","none",99,2719239,2719326,87,"50M","False","f"
"5077","ECK2590-JW2573","clpB",99,2724980,2727530,2550,"50M","False","r"
"5079","ECK2591-JW2575","yfiH",99,2727683,2728391,708,"50M","False","r"
"5081","ECK2592-JW2576","rluD",99,2728411,2729368,957,"50M","False","r"
"5083","ECK2593-JW2577","yfiO",99,2729508,2730222,714,"50M","False","f"
